event_id,symbol,cluster_id,cluster_size,chosen_timestamp,effective_bar_timestamp,trading_date,is_financial_result,return_session_close,initial_reaction,anchor_close,return_d1,usable_d1,return_d3,usable_d3,return_d5,usable_d5,return_d10,usable_d10,return_d20,usable_d20,missing_reason
8fdc7c75-ff59-4ced-a580-1c780740fead,RELIANCE,clu_86d876c5-2ffb-49f8-be6b-62300a8b4517,4,2025-10-17T19:00:55.180000,2025-10-20T09:15:00,2025-10-20,True,0.011438021084545,positive,1451.3,0.006683662922896794,True,-0.00013780748294633938,True,0.026459036725694274,True,0.013642940811686044,True,0.04664783297733077,True,
87c305a7-bf10-4095-a589-ac812727da4d,HDFCBANK,clu_87c305a7-bf10-4095-a589-ac812727da4d,1,2024-10-23T15:29:54.947000,2024-10-24T09:15:00,2024-10-24,True,-0.0013692377909629,negative,876.4,-0.003993610223642197,True,-0.0017115472387038144,True,-0.010497489730716514,True,-0.005248744865358312,True,0.01494751255134652,True,
89764d5e-0a17-43b8-900b-3035a31f10b3,HDFCBANK,clu_89764d5e-0a17-43b8-900b-3035a31f10b3,1,2024-04-20T14:33:08.687000,2024-04-22T09:15:00,2024-04-22,True,-0.0078616352201258,negative,763.2,-0.01231656184486385,True,-0.008123689727463357,True,0.001441299790356343,True,-0.013626834381551434,True,-0.04612159329140464,True,
89bfbc75-e9c3-471c-8c83-9100d25f670f,RVNL,clu_89bfbc75-e9c3-471c-8c83-9100d25f670f,1,2026-02-05T15:32:02.427000,2026-02-06T09:15:00,2026-02-06,True,-0.0012751036021676,negative,313.7,0.010838380618425347,True,0.009085113165444803,True,-0.014663691424928182,True,-0.006534905961109394,True,-0.114121772394007,True,
8baa23a6-a2f1-4e52-84a5-28f400368b85,RVNL,clu_8baa23a6-a2f1-4e52-84a5-28f400368b85,1,2024-08-08T14:15:07.523000,2024-08-08T14:16:00,2024-08-08,True,-0.0249412615217783,negative,553.3,-0.06307608892101935,True,0.02819446954635829,True,0.03126694379179473,True,0.03686969094523773,True,0.03379721669980129,True,
8c62e621-47b6-420e-917c-2c7a9c5abd24,RVNL,clu_8c62e621-47b6-420e-917c-2c7a9c5abd24,1,2023-11-09T16:41:01.890000,2023-11-10T09:15:00,2023-11-10,True,-0.010446343779677,negative,157.95,0.004115226337448652,True,0.009496676163342821,True,0.05318138651471993,True,0.05792972459639123,True,0.12693890471668268,True,
8cc778a3-04c7-43ba-a87c-7533113e97aa,RELIANCE,clu_8cc778a3-04c7-43ba-a87c-7533113e97aa,4,2023-10-27T19:23:39.370000,2023-10-30T09:15:00,2023-10-30,True,0.0092665442783459,positive,1143.9,0.0005245213742459676,True,0.013637555730395823,True,0.02216102806189335,True,0.018839059358335408,True,0.046944662995016984,True,
9babb943-60b7-4327-a8ba-1cdad63a2d65,NYKAA,clu_9babb943-60b7-4327-a8ba-1cdad63a2d65,3,2023-11-06T15:40:54.333000,2023-11-07T09:15:00,2023-11-07,True,-0.033052495139339,negative,154.3,-0.033700583279326124,True,-0.02786779001944273,True,-0.01944264419961117,True,0.1156837329876863,True,0.12410887880751775,True,
9caa1578-fa54-47a3-bdfb-0daf94ff809f,HAL,clu_9caa1578-fa54-47a3-bdfb-0daf94ff809f,1,2025-08-12T14:20:48.130000,2025-08-12T14:21:00,2025-08-12,True,0.0066273429137535,positive,4390.9,0.030836502767086493,True,0.027511444123072826,True,0.018014530050787014,True,-0.008449292855678636,True,0.04286137238379384,True,
af7f6583-2293-422e-8760-37cd3ff678f7,RVNL,clu_af7f6583-2293-422e-8760-37cd3ff678f7,1,2024-08-08T14:21:40.100000,2024-08-08T14:22:00,2024-08-08,True,-0.0077248482619092,negative,543.7,-0.04653301453007186,True,0.04634908957145467,True,0.049475813867941865,True,0.055177487585065244,True,0.05205076328857827,True,
b7ff9cb7-22e9-4d8d-9fc8-c6b56da97c64,HAL,clu_b7ff9cb7-22e9-4d8d-9fc8-c6b56da97c64,1,2024-08-14T14:22:12.250000,2024-08-14T14:23:00,2024-08-14,True,-0.0197790636507101,negative,4752.5,0.0005260389268806342,True,-0.0030510257759074344,True,0.0032614413466596215,True,-0.029163598106259903,True,-0.024923724355602306,True,
ed02b8e8-2c61-4344-85e7-7668817d7f36,NYKAA,clu_ba52e3d9-19a4-454f-a742-93c15f32907d,2,2024-02-06T15:30:12.647000,2024-02-07T09:15:00,2024-02-07,True,-0.0653869226154767,negative,166.7,-0.0884823035392921,True,-0.12777444511097769,True,-0.07618476304739041,True,-0.0941811637672465,True,-0.04199160167966409,True,
c059949f-fcb3-4bb9-8072-7009faead401,RVNL,clu_c059949f-fcb3-4bb9-8072-7009faead401,1,2024-02-08T16:27:31.537000,2024-02-09T09:15:00,2024-02-09,True,-0.0259496051147046,negative,265.9,-0.1350131628431741,True,-0.06242948476870991,True,-0.05359157578036844,True,-0.00545317788642341,True,-0.10643098909364412,True,
ca008887-c7d7-4625-b9fc-309c56bfeaad,RVNL,clu_ca008887-c7d7-4625-b9fc-309c56bfeaad,1,2025-02-14T20:23:08.527000,2025-02-17T09:15:00,2025-02-17,True,0.0139094406629181,positive,337.9,-0.01849659662622083,True,0.12474104764723304,True,0.0760580053270199,True,-0.03403373779224628,True,0.04631547795205693,True,
cc7d8146-478a-49aa-961d-5087ec17e7e8,HDFCBANK,clu_cc7d8146-478a-49aa-961d-5087ec17e7e8,1,2023-10-16T15:51:12.960000,2023-10-17T09:15:00,2023-10-17,True,-0.0068254990341274,negative,776.5,-0.021893110109465597,True,-0.019188667095943357,True,-0.03799098518995492,True,-0.04893754024468766,True,-0.031036703155183587,True,
d26f2f3b-71e7-4a24-8d8b-7fa6c4aaa964,RVNL,clu_d26f2f3b-71e7-4a24-8d8b-7fa6c4aaa964,1,2025-08-12T15:22:20.250000,2025-08-12T15:23:00,2025-08-12,True,-0.0113201774514304,negative,326.85,-0.001988679822548689,True,-0.00826067003212494,True,0.012696955790117759,True,-0.05751873948294328,True,0.026464739176992325,True,
d2a03ad3-7fc3-40ac-b54b-e1d8d2ffc6bf,HAL,clu_d2a03ad3-7fc3-40ac-b54b-e1d8d2ffc6bf,1,2024-05-16T14:16:12,2024-05-16T14:17:00,2024-05-16,True,0.0871776840131268,positive,4266.0,0.06188466947960625,True,0.1193155180496952,True,0.16010314111579937,True,0.16830754805438342,True,0.19901547116736995,True,
d2a1d4d3-ac40-4e44-980f-889d0df2d7f1,HAL,clu_d2a1d4d3-ac40-4e44-980f-889d0df2d7f1,1,2025-05-14T13:19:27.863000,2025-05-14T13:20:00,2025-05-14,True,0.0312870859855431,positive,4634.5,0.04973567806667378,True,0.0823174020929982,True,0.0795123530046391,True,0.08328838062358401,True,0.08749595425612267,True,
d5e6629d-d71e-48be-a7d6-b8afb706eb54,RVNL,clu_d5e6629d-d71e-48be-a7d6-b8afb706eb54,1,2026-02-05T15:24:07.850000,2026-02-05T15:25:00,2026-02-05,True,0.0015817779183802,positive,316.1,-0.008857956342929518,True,0.011072445428661926,True,-0.006327111673521069,True,-0.033059158494147534,True,-0.09601391964568184,True,
d6f44652-033f-4b55-b6b9-5e6828c2a7a6,RVNL,clu_d6f44652-033f-4b55-b6b9-5e6828c2a7a6,1,2024-05-17T16:54:56.213000,2024-05-18T09:15:00,2024-05-18,True,-0.0144736842105261,negative,304.0,0.11677631578947367,True,0.22697368421052633,True,0.24342105263157898,True,0.3315789473684212,True,0.3029605263157895,True,
ea3ea8a5-4858-43fe-8b14-2e2af6a9ecf4,HAL,clu_ea3ea8a5-4858-43fe-8b14-2e2af6a9ecf4,1,2025-02-12T13:33:04.110000,2025-02-12T13:34:00,2025-02-12,True,-0.003638426207736,negative,3614.2,0.013405456255879633,True,-0.03436445133086152,True,-0.07088705661003813,True,-0.10384040728238608,True,-0.060649659675723444,True,
eab44fb7-0346-4414-b532-0b3560b1690f,RVNL,clu_eab44fb7-0346-4414-b532-0b3560b1690f,1,2023-11-09T16:37:31.887000,2023-11-10T09:15:00,2023-11-10,True,-0.010446343779677,negative,157.95,0.004115226337448652,True,0.009496676163342821,True,0.05318138651471993,True,0.05792972459639123,True,0.12693890471668268,True,
fb92c392-fb37-4bf6-8cd1-28e52c7eba25,RVNL,clu_fb92c392-fb37-4bf6-8cd1-28e52c7eba25,1,2026-08-11T14:37:33.183000,2026-08-11T14:38:00,2026-08-11,True,-0.0060930815435806,negative,231.41,-0.006093081543580681,True,-0.017544617777969895,True,-0.027699753683937622,True,,False,,False,future_session_unavailable
fbbe6de0-7819-4f56-8c46-5a9497596d42,RVNL,clu_fbbe6de0-7819-4f56-8c46-5a9497596d42,1,2024-05-17T16:49:24.310000,2024-05-18T09:15:00,2024-05-18,True,-0.0144736842105261,negative,304.0,0.11677631578947367,True,0.22697368421052633,True,0.24342105263157898,True,0.3315789473684212,True,0.3029605263157895,True,
ff8a3d7d-d8d4-48d7-963c-922c5ade610d,RVNL,clu_ff8a3d7d-d8d4-48d7-963c-922c5ade610d,1,2025-02-14T20:16:00.580000,2025-02-17T09:15:00,2025-02-17,True,0.0139094406629181,positive,337.9,-0.01849659662622083,True,0.12474104764723304,True,0.0760580053270199,True,-0.03403373779224628,True,0.04631547795205693,True,
